POINT_X,POINT_Y,HARV88,HARV95,HARV2010
499729.7151,5103095.158,0,0,0
500229.7151,5103095.158,0,0,0
500729.7151,5103095.158,0,0,0
501229.7151,5103095.158,0,0,0
501729.7151,5103095.158,0,0,0
502229.7151,5103095.158,0,0,0
502729.7151,5103095.158,0,0,0
503229.7151,5103095.158,0,0,0
503729.7151,5103095.158,0,0,0
504229.7151,5103095.158,0,0,0
504729.7151,5103095.158,0,0,0
505229.7151,5103095.158,0,0,0
505729.7151,5103095.158,0,0,0
506229.7151,5103095.158,0,0,0
506729.7151,5103095.158,0,0,0
507229.7151,5103095.158,0,0,0
507729.7151,5103095.158,0,0,0
508229.7151,5103095.158,0,0,0
508729.7151,5103095.158,0,0,0
509229.7151,5103095.158,0,0,0
509729.7151,5103095.158,0,0,0
481729.7151,5102595.158,0.1798,0.651,0.6642
482229.7151,5102595.158,0.1099,0.5232,0.5527
482729.7151,5102595.158,0.15,0.5205,0.5912
483229.7151,5102595.158,0.1131,0.4537,0.5594
483729.7151,5102595.158,0.1654,0.4662,0.6408
484229.7151,5102595.158,0.2227,0.4875,0.7824
484729.7151,5102595.158,0.3836,0.5047,0.8253
485229.7151,5102595.158,0.5197,0.5432,0.7954
485729.7151,5102595.158,0.6215,0.6224,0.7913
486229.7151,5102595.158,0.6957,0.7011,0.7635
486729.7151,5102595.158,0.6972,0.7516,0.802
487229.7151,5102595.158,0.6424,0.7561,0.8153
487729.7151,5102595.158,0.5531,0.6585,0.7335
488229.7151,5102595.158,0.516,0.5913,0.686
488729.7151,5102595.158,0.5282,0.5428,0.675
489229.7151,5102595.158,0.5279,0.5791,0.7166
489729.7151,5102595.158,0.3987,0.4711,0.6211
490229.7151,5102595.158,0.2445,0.2834,0.3827
490729.7151,5102595.158,0.2007,0.2024,0.2422
491229.7151,5102595.158,0.2044,0.2046,0.2046
491729.7151,5102595.158,0.2883,0.282,0.282
492229.7151,5102595.158,0.4303,0.4208,0.4208
492729.7151,5102595.158,0.4791,0.4862,0.486
493229.7151,5102595.158,0.3765,0.3927,0.3925
493729.7151,5102595.158,0.1775,0.1975,0.1973
494229.7151,5102595.158,0.002,0.0089,0.0086
494729.7151,5102595.158,0,0,0
495229.7151,5102595.158,0,0,0
495729.7151,5102595.158,0,0,0
496229.7151,5102595.158,0,0,0
496729.7151,5102595.158,0,0,0
497229.7151,5102595.158,0,0,0
497729.7151,5102595.158,0,0,0
498229.7151,5102595.158,0,0,0
498729.7151,5102595.158,0,0,0
499229.7151,5102595.158,0,0,0
499729.7151,5102595.158,0,0,0
500229.7151,5102595.158,0,0,0
500729.7151,5102595.158,0,0,0
501229.7151,5102595.158,0,0,0
501729.7151,5102595.158,0,0,0
502229.7151,5102595.158,0,0,0
502729.7151,5102595.158,0,0,0
503229.7151,5102595.158,0,0,0
503729.7151,5102595.158,0,0,0
504229.7151,5102595.158,0,0,0
504729.7151,5102595.158,0,0,0
505229.7151,5102595.158,0,0,0
505729.7151,5102595.158,0,0,0
506229.7151,5102595.158,0,0,0
506729.7151,5102595.158,0,0,0
507229.7151,5102595.158,0,0,0
507729.7151,5102595.158,0,0,0
508229.7151,5102595.158,0,0,0
508729.7151,5102595.158,0,0,0
509229.7151,5102595.158,0,0,0
509729.7151,5102595.158,0,0,0
481729.7151,5102095.158,0.3344,0.7578,0.7701
482229.7151,5102095.158,0.2643,0.6464,0.6601
482729.7151,5102095.158,0.2167,0.6009,0.6421
483229.7151,5102095.158,0.1852,0.5609,0.6511
483729.7151,5102095.158,0.124,0.4903,0.7196
484229.7151,5102095.158,0.148,0.4383,0.775
484729.7151,5102095.158,0.2196,0.3207,0.7501
485229.7151,5102095.158,0.325,0.3408,0.7468
485729.7151,5102095.158,0.5162,0.5024,0.7271
486229.7151,5102095.158,0.7672,0.7601,0.799
486729.7151,5102095.158,0.8199,0.8425,0.8534
487229.7151,5102095.158,0.7575,0.7907,0.8145
487729.7151,5102095.158,0.6656,0.7029,0.7618
488229.7151,5102095.158,0.5713,0.6057,0.6925
488729.7151,5102095.158,0.6038,0.6086,0.7217
489229.7151,5102095.158,0.6064,0.6143,0.7277
489729.7151,5102095.158,0.5137,0.5298,0.6306
490229.7151,5102095.158,0.4566,0.4618,0.5013
490729.7151,5102095.158,0.3971,0.4011,0.4157
491229.7151,5102095.158,0.3405,0.3462,0.3462
491729.7151,5102095.158,0.4077,0.3956,0.3956
492229.7151,5102095.158,0.5577,0.5571,0.5571
492729.7151,5102095.158,0.5221,0.5292,0.529
493229.7151,5102095.158,0.4357,0.45,0.4498
493729.7151,5102095.158,0.1758,0.1975,0.1973
494229.7151,5102095.158,0.0043,0.0098,0.0095
494729.7151,5102095.158,0,0,0
495229.7151,5102095.158,0,0,0
495729.7151,5102095.158,0,0,0
496229.7151,5102095.158,0,0,0
496729.7151,5102095.158,0,0,0
497229.7151,5102095.158,0,0,0
497729.7151,5102095.158,0,0,0
498229.7151,5102095.158,0,0,0
498729.7151,5102095.158,0,0,0
499229.7151,5102095.158,0,0,0
499729.7151,5102095.158,0,0,0
500229.7151,5102095.158,0,0,0
500729.7151,5102095.158,0,0,0
501229.7151,5102095.158,0,0,0
501729.7151,5102095.158,0,0,0
502229.7151,5102095.158,0,0,0
502729.7151,5102095.158,0,0,0
503229.7151,5102095.158,0,0,0
503729.7151,5102095.158,0,0,0
504229.7151,5102095.158,0,0,0
504729.7151,5102095.158,0,0,0
505229.7151,5102095.158,0,0,0
505729.7151,5102095.158,0,0,0
506229.7151,5102095.158,0,0,0
506729.7151,5102095.158,0,0,0
507229.7151,5102095.158,0,0,0
507729.7151,5102095.158,0,0,0
508229.7151,5102095.158,0,0,0
508729.7151,5102095.158,0,0,0
509229.7151,5102095.158,0,0,0
509729.7151,5102095.158,0,0,0
481729.7151,5101595.158,0.4689,0.724,0.7526
482229.7151,5101595.158,0.429,0.74,0.7475
482729.7151,5101595.158,0.3195,0.6579,0.6794
483229.7151,5101595.158,0.1938,0.5145,0.5697
483729.7151,5101595.158,0.1322,0.4063,0.6529
484229.7151,5101595.158,0.0836,0.2894,0.7215
484729.7151,5101595.158,0.1477,0.1683,0.704
485229.7151,5101595.158,0.3851,0.379,0.8049
485729.7151,5101595.158,0.5462,0.5353,0.7564
486229.7151,5101595.158,0.7575,0.7497,0.8048
486729.7151,5101595.158,0.848,0.8535,0.8675
487229.7151,5101595.158,0.7847,0.8147,0.8379
487729.7151,5101595.158,0.7263,0.756,0.8033
488229.7151,5101595.158,0.6546,0.6848,0.7428
488729.7151,5101595.158,0.623,0.627,0.7134
489229.7151,5101595.158,0.6479,0.6444,0.718
489729.7151,5101595.158,0.7014,0.7026,0.7379
490229.7151,5101595.158,0.6324,0.637,0.653
490729.7151,5101595.158,0.5986,0.5963,0.598
491229.7151,5101595.158,0.5385,0.5425,0.5425
491729.7151,5101595.158,0.5926,0.5855,0.5858
492729.7151,5101595.158,0.5937,0.6051,0.6049
493229.7151,5101595.158,0.4271,0.4449,0.4447
493729.7151,5101595.158,0.1881,0.2064,0.2061
494229.7151,5101595.158,0.0121,0.0184,0.0184
494729.7151,5101595.158,0,0,0
495229.7151,5101595.158,0,0,0
495729.7151,5101595.158,0,0,0
496229.7151,5101595.158,0,0,0
496729.7151,5101595.158,0,0,0
497229.7151,5101595.158,0,0,0
497729.7151,5101595.158,0,0,0
498229.7151,5101595.158,0,0,0
498729.7151,5101595.158,0,0,0
499229.7151,5101595.158,0,0,0
499729.7151,5101595.158,0,0,0
500229.7151,5101595.158,0,0,0
500729.7151,5101595.158,0,0,0
501229.7151,5101595.158,0,0,0
501729.7151,5101595.158,0,0,0
502229.7151,5101595.158,0,0,0
502729.7151,5101595.158,0,0,0
503229.7151,5101595.158,0,0,0
503729.7151,5101595.158,0,0,0
504229.7151,5101595.158,0,0,0
504729.7151,5101595.158,0,0,0
505229.7151,5101595.158,0,0,0
505729.7151,5101595.158,0,0,0
506229.7151,5101595.158,0,0,0
506729.7151,5101595.158,0,0,0
507229.7151,5101595.158,0,0,0
507729.7151,5101595.158,0,0,0
508229.7151,5101595.158,0,0,0
508729.7151,5101595.158,0,0,0
509229.7151,5101595.158,0,0,0
509729.7151,5101595.158,0,0,0
481729.7151,5101095.158,0.4913,0.6307,0.7217
482229.7151,5101095.158,0.5037,0.6898,0.7049
482729.7151,5101095.158,0.4606,0.6697,0.6899
483229.7151,5101095.158,0.2654,0.4784,0.6041
483729.7151,5101095.158,0.1251,0.2579,0.589
484229.7151,5101095.158,0.1019,0.1781,0.7068
484729.7151,5101095.158,0.1738,0.1623,0.7538
485229.7151,5101095.158,0.4076,0.3967,0.7994
485729.7151,5101095.158,0.5431,0.5354,0.7852
486229.7151,5101095.158,0.7567,0.7452,0.817
486729.7151,5101095.158,0.8626,0.8586,0.8715
487229.7151,5101095.158,0.8743,0.8815,0.8958
487729.7151,5101095.158,0.7309,0.7395,0.7718
488229.7151,5101095.158,0.652,0.6563,0.6986
488729.7151,5101095.158,0.6132,0.6124,0.6513
489229.7151,5101095.158,0.6596,0.6587,0.6848
489729.7151,5101095.158,0.7493,0.7461,0.7538
490229.7151,5101095.158,0.7255,0.7269,0.7275
490729.7151,5101095.158,0.7547,0.7486,0.7489
491229.7151,5101095.158,0.747,0.7499,0.751
491729.7151,5101095.158,0.7097,0.7109,0.712
492229.7151,5101095.158,0.724,0.7243,0.7254
492729.7151,5101095.158,0.6709,0.6817,0.6817
493229.7151,5101095.158,0.4621,0.477,0.477
493729.7151,5101095.158,0.193,0.2078,0.2078
494229.7151,5101095.158,0.014,0.0209,0.0209
494729.7151,5101095.158,0,0,0
495229.7151,5101095.158,0,0,0
495729.7151,5101095.158,0,0,0
496229.7151,5101095.158,0,0,0
496729.7151,5101095.158,0,0,0
497229.7151,5101095.158,0,0,0
497729.7151,5101095.158,0,0,0
498229.7151,5101095.158,0,0,0
498729.7151,5101095.158,0,0,0
499229.7151,5101095.158,0,0,0
499729.7151,5101095.158,0,0,0
500229.7151,5101095.158,0,0,0
500729.7151,5101095.158,0,0,0
501229.7151,5101095.158,0,0,0
501729.7151,5101095.158,0,0,0
502229.7151,5101095.158,0,0,0
502729.7151,5101095.158,0,0,0
503229.7151,5101095.158,0,0,0
503729.7151,5101095.158,0,0,0
504229.7151,5101095.158,0,0,0
504729.7151,5101095.158,0,0,0
505229.7151,5101095.158,0,0,0
505729.7151,5101095.158,0,0,0
506229.7151,5101095.158,0,0,0
506729.7151,5101095.158,0,0,0
507229.7151,5101095.158,0,0,0
507729.7151,5101095.158,0,0,0
508229.7151,5101095.158,0,0,0
508729.7151,5101095.158,0,0,0
509229.7151,5101095.158,0,0,0
509729.7151,5101095.158,0,0,0
481729.7151,5100595.158,0.5282,0.5903,0.7375
482229.7151,5100595.158,0.5089,0.5856,0.6438
482729.7151,5100595.158,0.4475,0.5248,0.5983
483229.7151,5100595.158,0.3141,0.4088,0.6172
483729.7151,5100595.158,0.1512,0.2033,0.5988
484229.7151,5100595.158,0.1165,0.1326,0.6553
484729.7151,5100595.158,0.2064,0.1958,0.7409
485229.7151,5100595.158,0.3737,0.3645,0.7302
485729.7151,5100595.158,0.552,0.5428,0.7584
486229.7151,5100595.158,0.7189,0.7106,0.7615
486729.7151,5100595.158,0.8067,0.8036,0.8187
487229.7151,5100595.158,0.8319,0.8337,0.8434
487729.7151,5100595.158,0.7987,0.8036,0.8151
488229.7151,5100595.158,0.7354,0.7377,0.7426
488729.7151,5100595.158,0.6948,0.6934,0.6934
489229.7151,5100595.158,0.7226,0.7226,0.7226
489729.7151,5100595.158,0.6796,0.6838,0.6838
490229.7151,5100595.158,0.6917,0.6882,0.6885
490729.7151,5100595.158,0.7017,0.6977,0.6991
491229.7151,5100595.158,0.8038,0.8018,0.8032
491729.7151,5100595.158,0.7936,0.7924,0.7935
492229.7151,5100595.158,0.7632,0.7672,0.7683
492729.7151,5100595.158,0.6443,0.6532,0.669
493229.7151,5100595.158,0.44,0.4552,0.4721
493729.7151,5100595.158,0.1995,0.2121,0.219
494229.7151,5100595.158,0.006,0.0097,0.0097
494729.7151,5100595.158,0,0,0
495229.7151,5100595.158,0,0,0
495729.7151,5100595.158,0,0,0
496229.7151,5100595.158,0,0,0
496729.7151,5100595.158,0,0,0
497229.7151,5100595.158,0,0,0
497729.7151,5100595.158,0,0,0
498229.7151,5100595.158,0,0,0
498729.7151,5100595.158,0,0,0
499229.7151,5100595.158,0,0,0
499729.7151,5100595.158,0,0,0
500229.7151,5100595.158,0,0,0
500729.7151,5100595.158,0,0,0
501229.7151,5100595.158,0,0,0
501729.7151,5100595.158,0,0,0
502229.7151,5100595.158,0,0,0
502729.7151,5100595.158,0,0,0
503229.7151,5100595.158,0,0,0
503729.7151,5100595.158,0,0,0
504229.7151,5100595.158,0,0,0
504729.7151,5100595.158,0,0,0
505229.7151,5100595.158,0,0,0
505729.7151,5100595.158,0,0,0
506229.7151,5100595.158,0,0,0
506729.7151,5100595.158,0,0,0
507229.7151,5100595.158,0,0,0
507729.7151,5100595.158,0,0,0
508229.7151,5100595.158,0,0,0
508729.7151,5100595.158,0,0,0
509229.7151,5100595.158,0,0,0
509729.7151,5100595.158,0,0,0
481729.7151,5100095.158,0.4996,0.5264,0.7266
482229.7151,5100095.158,0.5305,0.5672,0.7313
482729.7151,5100095.158,0.4105,0.4512,0.6226
483229.7151,5100095.158,0.3078,0.3275,0.5769
483729.7151,5100095.158,0.1862,0.1931,0.6167
484229.7151,5100095.158,0.0893,0.0913,0.6653
484729.7151,5100095.158,0.1638,0.1597,0.6791
485229.7151,5100095.158,0.3187,0.3129,0.6629
485729.7151,5100095.158,0.4904,0.4841,0.6293
486229.7151,5100095.158,0.6507,0.6439,0.6645
486729.7151,5100095.158,0.6385,0.6379,0.6549
487229.7151,5100095.158,0.6905,0.6879,0.6977
487729.7151,5100095.158,0.6751,0.6733,0.6831
488229.7151,5100095.158,0.6695,0.6693,0.6693
488729.7151,5100095.158,0.6816,0.6799,0.6799
489229.7151,5100095.158,0.6633,0.6705,0.6705
489729.7151,5100095.158,0.6172,0.6198,0.6198
490229.7151,5100095.158,0.6015,0.6003,0.6006
490729.7151,5100095.158,0.59,0.5889,0.5892
491229.7151,5100095.158,0.6546,0.6497,0.6511
491729.7151,5100095.158,0.7217,0.7157,0.7171
492229.7151,5100095.158,0.7086,0.7151,0.73
492729.7151,5100095.158,0.5264,0.5399,0.5569
493229.7151,5100095.158,0.3561,0.3653,0.3822
493729.7151,5100095.158,0.1632,0.1786,0.1955
494229.7151,5100095.158,0.006,0.0115,0.0115
494729.7151,5100095.158,0,0,0
495229.7151,5100095.158,0,0,0
495729.7151,5100095.158,0,0,0
496229.7151,5100095.158,0,0,0
496729.7151,5100095.158,0,0,0
497229.7151,5100095.158,0,0,0
497729.7151,5100095.158,0,0,0
498229.7151,5100095.158,0,0,0
498729.7151,5100095.158,0,0,0
499229.7151,5100095.158,0,0,0
499729.7151,5100095.158,0,0,0
500229.7151,5100095.158,0,0,0
500729.7151,5100095.158,0,0,0
501229.7151,5100095.158,0,0,0
501729.7151,5100095.158,0,0,0
502229.7151,5100095.158,0,0,0
502729.7151,5100095.158,0,0,0
503229.7151,5100095.158,0,0,0
503729.7151,5100095.158,0,0,0
504229.7151,5100095.158,0,0,0
504729.7151,5100095.158,0,0,0
505229.7151,5100095.158,0,0,0
505729.7151,5100095.158,0,0,0
506229.7151,5100095.158,0,0,0
506729.7151,5100095.158,0,0,0
507229.7151,5100095.158,0,0,0
507729.7151,5100095.158,0,0,0
508229.7151,5100095.158,0,0,0
508729.7151,5100095.158,0,0,0
509229.7151,5100095.158,0,0,0
509729.7151,5100095.158,0,0,0
481729.7151,5099595.158,0.3516,0.5061,0.7206
482229.7151,5099595.158,0.4204,0.4897,0.7058
482729.7151,5099595.158,0.4586,0.5013,0.712
483229.7151,5099595.158,0.4085,0.4205,0.6504
483729.7151,5099595.158,0.2553,0.269,0.6797
484229.7151,5099595.158,0.132,0.1394,0.6965
484729.7151,5099595.158,0.1234,0.1231,0.6287
485229.7151,5099595.158,0.2544,0.2475,0.5876
485729.7151,5099595.158,0.4137,0.4131,0.5697
486229.7151,5099595.158,0.5042,0.5013,0.527
486729.7151,5099595.158,0.5369,0.5372,0.5404
487229.7151,5099595.158,0.5053,0.5076,0.5076
487729.7151,5099595.158,0.5448,0.5411,0.5411
488229.7151,5099595.158,0.5435,0.5469,0.5469
488729.7151,5099595.158,0.5898,0.5812,0.5812
489229.7151,5099595.158,0.6688,0.6648,0.6648
489729.7151,5099595.158,0.5756,0.5799,0.5799
490229.7151,5099595.158,0.5084,0.511,0.5113
491229.7151,5099595.158,0.4199,0.427,0.4273
491729.7151,5099595.158,0.4354,0.4317,0.4328
492729.7151,5099595.158,0.336,0.3469,0.3638
493229.7151,5099595.158,0.2044,0.2076,0.2244
493729.7151,5099595.158,0.1033,0.1122,0.1291
494229.7151,5099595.158,0.0094,0.0146,0.0155
494729.7151,5099595.158,0,0,0
495229.7151,5099595.158,0,0,0
495729.7151,5099595.158,0,0,0
496229.7151,5099595.158,0,0,0
496729.7151,5099595.158,0,0,0
497229.7151,5099595.158,0,0,0
497729.7151,5099595.158,0,0,0
498229.7151,5099595.158,0,0,0
498729.7151,5099595.158,0,0,0
499229.7151,5099595.158,0,0,0
499729.7151,5099595.158,0,0,0
500229.7151,5099595.158,0,0,0
500729.7151,5099595.158,0,0,0
501229.7151,5099595.158,0,0,0
501729.7151,5099595.158,0,0,0
502229.7151,5099595.158,0,0,0
502729.7151,5099595.158,0,0,0
503229.7151,5099595.158,0,0,0
503729.7151,5099595.158,0,0,0
504229.7151,5099595.158,0,0,0
504729.7151,5099595.158,0,0,0
505229.7151,5099595.158,0,0,0
505729.7151,5099595.158,0,0,0
506229.7151,5099595.158,0,0,0
506729.7151,5099595.158,0,0,0
507229.7151,5099595.158,0,0,0
507729.7151,5099595.158,0,0,0
508229.7151,5099595.158,0,0,0
508729.7151,5099595.158,0,0,0
509229.7151,5099595.158,0,0,0
509729.7151,5099595.158,0,0,0
481729.7151,5099095.158,0.2851,0.5686,0.7718
482229.7151,5099095.158,0.3608,0.4897,0.6982
482729.7151,5099095.158,0.5205,0.5663,0.7268
483229.7151,5099095.158,0.5044,0.5284,0.7226
483729.7151,5099095.158,0.4161,0.4287,0.7257
484229.7151,5099095.158,0.2602,0.2697,0.7753
484729.7151,5099095.158,0.1472,0.1517,0.631
485229.7151,5099095.158,0.2815,0.274,0.6386
485729.7151,5099095.158,0.416,0.4162,0.6136
486229.7151,5099095.158,0.4541,0.4552,0.5065
486729.7151,5099095.158,0.486,0.4989,0.5
487229.7151,5099095.158,0.4374,0.4503,0.4503
487729.7151,5099095.158,0.4432,0.4391,0.4397
488229.7151,5099095.158,0.5189,0.5143,0.5143
488729.7151,5099095.158,0.6218,0.6164,0.6164
489229.7151,5099095.158,0.7088,0.7063,0.7063
489729.7151,5099095.158,0.6526,0.6601,0.6601
490229.7151,5099095.158,0.4787,0.4878,0.4878
493229.7151,5099095.158,0.093,0.0953,0.1122
493729.7151,5099095.158,0.0544,0.0555,0.0684
494229.7151,5099095.158,0.0017,0.0037,0.0037
494729.7151,5099095.158,0,0,0
495229.7151,5099095.158,0,0,0
495729.7151,5099095.158,0,0,0
496229.7151,5099095.158,0,0,0
496729.7151,5099095.158,0,0,0
497229.7151,5099095.158,0,0,0
497729.7151,5099095.158,0,0,0
498229.7151,5099095.158,0,0,0
498729.7151,5099095.158,0,0,0
499229.7151,5099095.158,0,0,0
499729.7151,5099095.158,0,0,0
500229.7151,5099095.158,0,0,0
500729.7151,5099095.158,0,0,0
501229.7151,5099095.158,0,0,0
501729.7151,5099095.158,0,0,0
502229.7151,5099095.158,0,0,0
502729.7151,5099095.158,0,0,0
503229.7151,5099095.158,0,0,0
503729.7151,5099095.158,0,0,0
504229.7151,5099095.158,0,0,0
505729.7151,5099095.158,0,0,0
506229.7151,5099095.158,0,0,0
506729.7151,5099095.158,0,0,0
507229.7151,5099095.158,0,0,0
507729.7151,5099095.158,0,0,0
508229.7151,5099095.158,0,0,0
508729.7151,5099095.158,0,0,0
509229.7151,5099095.158,0,0,0
509729.7151,5099095.158,0,0,0
481729.7151,5098595.158,0.1804,0.5643,0.7352
482229.7151,5098595.158,0.3601,0.5814,0.7379
482729.7151,5098595.158,0.6003,0.7128,0.7962
483229.7151,5098595.158,0.6742,0.7126,0.7904
483729.7151,5098595.158,0.6083,0.6173,0.8241
484229.7151,5098595.158,0.5007,0.5102,0.8626
484729.7151,5098595.158,0.3421,0.351,0.777
485229.7151,5098595.158,0.3443,0.3462,0.6905
485729.7151,5098595.158,0.4274,0.4292,0.6521
486229.7151,5098595.158,0.4045,0.4443,0.5411
486729.7151,5098595.158,0.3845,0.4879,0.5347
487229.7151,5098595.158,0.3435,0.4435,0.4489
487729.7151,5098595.158,0.4575,0.5044,0.5053
488229.7151,5098595.158,0.6172,0.6213,0.6221
488729.7151,5098595.158,0.6573,0.6736,0.6736
489229.7151,5098595.158,0.6673,0.6826,0.6826
489729.7151,5098595.158,0.6218,0.6325,0.6345
490229.7151,5098595.158,0.4744,0.4847,0.4944
490729.7151,5098595.158,0.2777,0.2883,0.3075
494229.7151,5098595.158,0,0,0
494729.7151,5098595.158,0,0,0
495229.7151,5098595.158,0,0,0
495729.7151,5098595.158,0,0,0
496229.7151,5098595.158,0,0,0
496729.7151,5098595.158,0,0,0
497229.7151,5098595.158,0,0,0
497729.7151,5098595.158,0,0,0
498229.7151,5098595.158,0,0,0
498729.7151,5098595.158,0,0,0
499229.7151,5098595.158,0,0,0
499729.7151,5098595.158,0,0,0
500229.7151,5098595.158,0,0,0
500729.7151,5098595.158,0,0,0
501229.7151,5098595.158,0,0,0
501729.7151,5098595.158,0,0,0
502229.7151,5098595.158,0,0,0
502729.7151,5098595.158,0,0,0
503229.7151,5098595.158,0,0,0
503729.7151,5098595.158,0,0,0
504229.7151,5098595.158,0,0,0
505729.7151,5098595.158,0,0,0
506229.7151,5098595.158,0,0,0
506729.7151,5098595.158,0,0,0
507229.7151,5098595.158,0,0,0
507729.7151,5098595.158,0,0,0
508229.7151,5098595.158,0,0,0
508729.7151,5098595.158,0,0,0
509229.7151,5098595.158,0,0,0
509729.7151,5098595.158,0,0,0
481729.7151,5098095.158,0.284,0.6576,0.7578
482229.7151,5098095.158,0.4084,0.6826,0.7513
482729.7151,5098095.158,0.5998,0.7958,0.8468
483229.7151,5098095.158,0.7217,0.7936,0.8506
483729.7151,5098095.158,0.771,0.7765,0.8986
484229.7151,5098095.158,0.6837,0.6837,0.9152
484729.7151,5098095.158,0.596,0.6061,0.8562
485229.7151,5098095.158,0.4957,0.5014,0.7433
485729.7151,5098095.158,0.4406,0.4703,0.6587
486229.7151,5098095.158,0.3659,0.4981,0.6078
486729.7151,5098095.158,0.2951,0.5292,0.6004
487229.7151,5098095.158,0.3573,0.5628,0.5978
487729.7151,5098095.158,0.5291,0.6647,0.669
488229.7151,5098095.158,0.6216,0.7195,0.7218
488729.7151,5098095.158,0.627,0.6986,0.6988
489229.7151,5098095.158,0.6104,0.6551,0.6548
489729.7151,5098095.158,0.5132,0.5363,0.5455
490229.7151,5098095.158,0.4455,0.4515,0.4689
490729.7151,5098095.158,0.3725,0.3756,0.4054
491229.7151,5098095.158,0.3386,0.3383,0.3681
491729.7151,5098095.158,0.2657,0.2708,0.2912
492229.7151,5098095.158,0.3069,0.3035,0.3144
492729.7151,5098095.158,0.2885,0.2922,0.3025
493229.7151,5098095.158,0.2101,0.213,0.2574
493729.7151,5098095.158,0.1085,0.1154,0.1569
494729.7151,5098095.158,0,0,0
495229.7151,5098095.158,0,0,0
495729.7151,5098095.158,0,0,0
496229.7151,5098095.158,0,0,0
496729.7151,5098095.158,0,0,0
497229.7151,5098095.158,0,0,0
497729.7151,5098095.158,0,0,0
498229.7151,5098095.158,0,0,0
498729.7151,5098095.158,0,0,0
499229.7151,5098095.158,0,0,0
499729.7151,5098095.158,0,0,0
500229.7151,5098095.158,0,0,0
500729.7151,5098095.158,0,0,0
501229.7151,5098095.158,0,0,0
501729.7151,5098095.158,0,0,0
502229.7151,5098095.158,0,0,0
502729.7151,5098095.158,0,0,0
503229.7151,5098095.158,0,0,0
503729.7151,5098095.158,0,0,0
504229.7151,5098095.158,0,0,0
504729.7151,5098095.158,0,0,0
505229.7151,5098095.158,0,0,0
505729.7151,5098095.158,0,0,0
506229.7151,5098095.158,0,0,0
506729.7151,5098095.158,0,0,0
507229.7151,5098095.158,0,0,0
507729.7151,5098095.158,0,0,0
508229.7151,5098095.158,0,0,0
508729.7151,5098095.158,0,0,0
509229.7151,5098095.158,0,0,0
509729.7151,5098095.158,0,0,0
481729.7151,5097595.158,0.3796,0.7137,0.8085
482229.7151,5097595.158,0.449,0.7514,0.8167
482729.7151,5097595.158,0.5162,0.7716,0.854
483229.7151,5097595.158,0.6585,0.7675,0.8446
483729.7151,5097595.158,0.8056,0.813,0.8751
484229.7151,5097595.158,0.7721,0.7701,0.882
484729.7151,5097595.158,0.7756,0.7798,0.8803
485229.7151,5097595.158,0.6125,0.6203,0.7515
485729.7151,5097595.158,0.4635,0.5348,0.6908
486229.7151,5097595.158,0.3123,0.5483,0.6688
486729.7151,5097595.158,0.2583,0.5733,0.6738
487229.7151,5097595.158,0.3759,0.6685,0.7283
487729.7151,5097595.158,0.5299,0.7664,0.7735
488229.7151,5097595.158,0.63,0.8093,0.8153
488729.7151,5097595.158,0.5657,0.7049,0.7091
489229.7151,5097595.158,0.4334,0.5319,0.5534
489729.7151,5097595.158,0.3491,0.3855,0.4542
490229.7151,5097595.158,0.3968,0.3962,0.4641
490729.7151,5097595.158,0.4423,0.4417,0.4855
491229.7151,5097595.158,0.5052,0.5089,0.5387
491729.7151,5097595.158,0.4758,0.4732,0.4978
492229.7151,5097595.158,0.5551,0.5508,0.566
492729.7151,5097595.158,0.4711,0.48,0.5278
493229.7151,5097595.158,0.3149,0.3235,0.4243
493729.7151,5097595.158,0.1652,0.1766,0.2934
481729.7151,5097095.158,0.4145,0.6556,0.8085
482229.7151,5097095.158,0.5221,0.7943,0.86
482729.7151,5097095.158,0.5554,0.7927,0.903
483229.7151,5097095.158,0.6358,0.7607,0.8351
483729.7151,5097095.158,0.7322,0.738,0.8075
484229.7151,5097095.158,0.7266,0.7283,0.8022
484729.7151,5097095.158,0.7469,0.7472,0.8054
485229.7151,5097095.158,0.7086,0.7132,0.7747
485729.7151,5097095.158,0.56,0.6475,0.7598
486229.7151,5097095.158,0.3232,0.5666,0.7366
486729.7151,5097095.158,0.2876,0.592,0.7288
487229.7151,5097095.158,0.3851,0.6919,0.7907
487729.7151,5097095.158,0.5145,0.7718,0.7942
488229.7151,5097095.158,0.6129,0.7928,0.8031
488729.7151,5097095.158,0.4515,0.633,0.6753
489229.7151,5097095.158,0.2511,0.4034,0.5511
489729.7151,5097095.158,0.2305,0.2584,0.4623
490229.7151,5097095.158,0.3078,0.3006,0.4821
490729.7151,5097095.158,0.4861,0.4755,0.5771
491229.7151,5097095.158,0.6106,0.6081,0.6408
491729.7151,5097095.158,0.6353,0.637,0.6631
492229.7151,5097095.158,0.6708,0.6711,0.6917
492729.7151,5097095.158,0.5718,0.5833,0.6928
493229.7151,5097095.158,0.4114,0.4272,0.6284
493729.7151,5097095.158,0.1546,0.1704,0.4094
481729.7151,5096595.158,0.4254,0.6055,0.7601
482229.7151,5096595.158,0.5203,0.7544,0.8323
482729.7151,5096595.158,0.5674,0.7893,0.8995
483229.7151,5096595.158,0.6089,0.6882,0.7876
483729.7151,5096595.158,0.6345,0.6365,0.7275
484229.7151,5096595.158,0.661,0.6619,0.7157
484729.7151,5096595.158,0.6937,0.6902,0.7258
