X,Y,Heavy,Heavy_NW,MPI,Light,Light_NW,Harvest,Harvest_NW,
498875.8867,5118745.25,0.248066627,0.239517519,8.602738068,0.533313504,0.514933946,0.763000573,0.754451465,0.498875887
499375.8867,5118745.25,0.234915056,0.229865291,8.796273398,0.517281781,0.506162224,0.74107728,0.736027515,0.499375887
499875.8867,5118745.25,0.2116355,0.204356549,8.941749592,0.516473731,0.498710232,0.710345732,0.703066781,0.499875887
500375.8867,5118745.25,0.276557328,0.263928777,9.126311086,0.39331929,0.375358989,0.651916317,0.639287766,0.500375887
500875.8867,5118745.25,0.361767413,0.337919175,9.072518138,0.287511507,0.268558326,0.630325739,0.606477501,0.500875887
501375.8867,5118745.25,0.436767428,0.405846948,9.026739214,0.23719926,0.220406993,0.657174421,0.626253941,0.501375887
501875.8867,5118745.25,0.421052632,0.390580126,9.34721224,0.247368421,0.229465824,0.650518456,0.620045951,0.501875887
502375.8867,5118745.25,0.32486838,0.300659215,9.502921105,0.267265407,0.247348811,0.572217191,0.548008025,0.502375887
502875.8867,5118745.25,0.327863777,0.303525365,9.519972044,0.260681115,0.241329894,0.569193671,0.544855259,0.502875887
503375.8867,5118745.25,0.368142145,0.339172889,9.465945672,0.256546135,0.236358415,0.604500559,0.575531304,0.503375887
503875.8867,5118745.25,0.421698113,0.384350817,9.339470478,0.288050314,0.26253941,0.684237523,0.646890226,0.503875887
504375.8867,5118745.25,0.450339297,0.418458011,9.147668261,0.314312153,0.292060762,0.742400059,0.710518773,0.504375887
504875.8867,5118745.25,0.474861959,0.469270534,9.160747405,0.297297297,0.293796669,0.768658627,0.763067203,0.504875887
505375.8867,5118745.25,0.497686524,0.493264546,9.152019169,0.287160208,0.28460877,0.782295294,0.777873316,0.505375887
505875.8867,5118745.25,0.449899512,0.449125824,9.073719855,0.297157623,0.296646604,0.746546116,0.745772428,0.505875887
506375.8867,5118745.25,0.356731876,0.356117174,9.442274243,0.304372842,0.303848363,0.660580239,0.659965537,0.506375887
506875.8867,5118745.25,0.240069085,0.239036973,9.557363856,0.325561313,0.324161651,0.564230736,0.563198624,0.506875887
507375.8867,5118745.25,0.164630599,0.162224133,9.570423452,0.353694008,0.348523932,0.513154532,0.510748065,0.507375887
507875.8867,5118745.25,0.170481221,0.166858128,9.551787853,0.29665493,0.290350373,0.460831594,0.457208501,0.507875887
508375.8867,5118745.25,0.134777377,0.128403554,9.616612264,0.19133574,0.182287188,0.317064565,0.310690742,0.508375887
508875.8867,5118745.25,0.084348942,0.075379765,9.636756285,0.085631815,0.076526225,0.160875167,0.15190599,0.508875887
509375.8867,5118745.25,0.038021534,0.032452613,9.646291734,0.00807537,0.00689259,0.044914125,0.039345204,0.509375887
509875.8867,5118745.25,0.007848733,0.006305532,9.643788062,0.006778452,0.005445686,0.01329442,0.011751218,0.509875887
510375.8867,5118745.25,0.004054552,0.003152766,9.641008292,0.017323996,0.013470909,0.017525461,0.016623674,0.510375887
510875.8867,5118745.25,0,0,9.650299093,0.013445378,0.011487651,0.011487651,0.011487651,0.510875887
483375.8867,5119245.25,0.261271676,0.258803321,9.453710389,0.30867052,0.305754366,0.567026042,0.564557687,0.483375887
483875.8867,5119245.25,0.222384145,0.218687303,9.562246606,0.279218887,0.274577243,0.496961387,0.493264546,0.483875887
484375.8867,5119245.25,0.216398243,0.211626575,9.585441689,0.251537335,0.245990836,0.462389079,0.457617411,0.484375887
484875.8867,5119245.25,0.252140537,0.244488978,9.52546993,0.253026277,0.245347839,0.497488376,0.489836816,0.484875887
485375.8867,5119245.25,0.308038392,0.294353683,9.419072628,0.23845231,0.227858985,0.535897378,0.522212668,0.485375887
485875.8867,5119245.25,0.269933049,0.254009164,9.491217951,0.248326233,0.233676976,0.503610025,0.48768614,0.485875887
486375.8867,5119245.25,0.23501199,0.224448898,9.549229138,0.240107914,0.229315774,0.464327765,0.453764672,0.486375887
486875.8867,5119245.25,0.244209909,0.238750358,9.549475862,0.24391674,0.238463743,0.482673652,0.477214101,0.486875887
487375.8867,5119245.25,0.28937518,0.287800687,9.551371765,0.196084077,0.195017182,0.484392362,0.482817869,0.487375887
487875.8867,5119245.25,0.287362954,0.285141712,9.556453109,0.182054241,0.180647008,0.468009963,0.46578872,0.487875887
488375.8867,5119245.25,0.271049596,0.269418171,9.563638596,0.199538639,0.198337633,0.469387229,0.467755804,0.488375887
488875.8867,5119245.25,0.259867473,0.258304696,9.576664606,0.236243158,0.234822451,0.494689925,0.493127148,0.488875887
489375.8867,5119245.25,0.276976342,0.274835385,9.564664917,0.252740912,0.250787289,0.52776363,0.525622674,0.489375887
489875.8867,5119245.25,0.382513661,0.381198051,9.50106188,0.233534656,0.232731442,0.615245103,0.613929493,0.489875887
490375.8867,5119245.25,0.482060185,0.477090493,9.31872814,0.235821759,0.233390607,0.715450792,0.7104811,0.490375887
490875.8867,5119245.25,0.619669278,0.611508732,8.894000325,0.177835799,0.175493845,0.795163122,0.787002577,0.490875887
491375.8867,5119245.25,0.594085242,0.587274291,8.822476502,0.189330241,0.187159645,0.781244887,0.774433935,0.491375887
491875.8867,5119245.25,0.569526627,0.551260023,8.860199103,0.211538462,0.204753723,0.77428035,0.756013746,0.491875887
492375.8867,5119245.25,0.605789317,0.581162325,8.723179293,0.177558938,0.170340681,0.776129998,0.751503006,0.492375887
492875.8867,5119245.25,0.517777114,0.496703927,8.494404211,0.286525246,0.274863858,0.792640972,0.771567784,0.492875887
493375.8867,5119245.25,0.410592086,0.395189003,8.51652578,0.428146385,0.412084765,0.822676851,0.807273769,0.493375887
493875.8867,5119245.25,0.276160277,0.274262811,8.425807688,0.604785241,0.600629831,0.876790108,0.874892642,0.493875887
494375.8867,5119245.25,0.222061378,0.219833763,8.038939107,0.697741749,0.690742333,0.912803711,0.910576096,0.494375887
494875.8867,5119245.25,0.267872775,0.262886598,7.554010126,0.669973738,0.657502864,0.925375639,0.920389462,0.494875887
495375.8867,5119245.25,0.316686251,0.308617234,8.094876822,0.635428907,0.619238477,0.935924728,0.927855711,0.495375887
495875.8867,5119245.25,0.315056044,0.298079679,8.31372508,0.607997576,0.575236457,0.890292501,0.873316136,0.495875887
496375.8867,5119245.25,0.210707577,0.192726231,8.709786575,0.653412649,0.597651775,0.808359352,0.790378007,0.496375887
496875.8867,5119245.25,0.159038525,0.138276553,8.657183188,0.694435298,0.603778987,0.762817511,0.74205554,0.496875887
497375.8867,5119245.25,0.144723618,0.123817713,8.6514683,0.69480737,0.594439668,0.739163286,0.71825738,0.497375887
497875.8867,5119245.25,0.144129288,0.125143184,8.576533754,0.664907652,0.577319588,0.721448875,0.702462772,0.497875887
498375.8867,5119245.25,0.197130381,0.180933295,8.709263882,0.574235808,0.527054108,0.724184489,0.707987403,0.498375887
498875.8867,5119245.25,0.182678096,0.177128117,8.830300216,0.570203961,0.552880482,0.735558578,0.730008598,0.498875887
499375.8867,5119245.25,0.175782393,0.172107675,8.784538824,0.570049722,0.558132875,0.733915268,0.73024055,0.499375887
499875.8867,5119245.25,0.197870453,0.191525909,8.953801311,0.532682638,0.515602634,0.713473086,0.707128543,0.499875887
500375.8867,5119245.25,0.267045455,0.255947263,9.22362449,0.446172249,0.427629693,0.694675148,0.683576956,0.500375887
500875.8867,5119245.25,0.377899878,0.354524628,9.242738564,0.334859585,0.314146621,0.692046499,0.668671249,0.500875887
501375.8867,5119245.25,0.491010539,0.453478385,9.150270061,0.195288283,0.180360721,0.671371261,0.633839107,0.501375887
501875.8867,5119245.25,0.493378503,0.459157352,9.350017168,0.182014167,0.16938951,0.662768013,0.628546862,0.501875887
502375.8867,5119245.25,0.453419994,0.419530355,9.4236193,0.22005571,0.203608247,0.657028241,0.623138603,0.502375887
502875.8867,5119245.25,0.430487805,0.404237046,9.423676888,0.270731707,0.254222731,0.684710536,0.658459777,0.502875887
503375.8867,5119245.25,0.492025278,0.468615649,9.23820626,0.297020764,0.28288908,0.774914358,0.751504729,0.503375887
503875.8867,5119245.25,0.53705344,0.520904926,8.780844642,0.306465899,0.297250859,0.834304299,0.818155785,0.503875887
504375.8867,5119245.25,0.562789352,0.556827942,8.683757279,0.279224537,0.276266819,0.839056171,0.833094761,0.504375887
504875.8867,5119245.25,0.492842536,0.483519633,9.078545316,0.256500146,0.251648037,0.744490572,0.73516767,0.504875887
505375.8867,5119245.25,0.479627474,0.471935853,9.236467906,0.271827707,0.267468499,0.747095973,0.739404353,0.505375887
505875.8867,5119245.25,0.389485913,0.383910678,9.485350471,0.268951496,0.265101632,0.654587545,0.64901231,0.505875887
506375.8867,5119245.25,0.261056864,0.260533104,9.575242695,0.251005169,0.250501576,0.51155844,0.51103468,0.506375887
506875.8867,5119245.25,0.232853026,0.231386025,9.601094584,0.206051873,0.204753723,0.437606749,0.436139748,0.506875887
507375.8867,5119245.25,0.22378031,0.219295734,9.596487202,0.188139059,0.184368737,0.408149047,0.403664472,0.507375887
507875.8867,5119245.25,0.273684211,0.268271711,9.595229117,0.163450292,0.160217827,0.433902038,0.428489539,0.507875887
508375.8867,5119245.25,0.265131385,0.257159221,9.605134565,0.097431355,0.094501718,0.359633103,0.351660939,0.508375887
508875.8867,5119245.25,0.179399938,0.166046378,9.632859457,0.03959171,0.036644718,0.216044656,0.202691096,0.508875887
509375.8867,5119245.25,0.063365651,0.052450559,9.64036178,0.006232687,0.005159071,0.068524722,0.05760963,0.509375887
509875.8867,5119245.25,0.02990159,0.022623139,9.628790977,0.007570023,0.005727377,0.035628967,0.028350515,0.509875887
510375.8867,5119245.25,0.02016129,0.015745777,9.638393941,0.028225806,0.022044088,0.042205378,0.037789865,0.510375887
510875.8867,5119245.25,0.041969597,0.036400115,9.644796789,0.04064772,0.035253654,0.077223251,0.071653769,0.510875887
483875.8867,5119745.25,0.332653656,0.327784156,9.419253414,0.342266239,0.337256028,0.669909683,0.665040184,0.483875887
484375.8867,5119745.25,0.325737657,0.319392724,9.44011759,0.304703476,0.298768261,0.624505918,0.618160985,0.484375887
484875.8867,5119745.25,0.357867285,0.353969619,9.373731093,0.27064619,0.267698481,0.625565766,0.6216681,0.484875887
485375.8867,5119745.25,0.402237927,0.392078071,9.263918295,0.217903416,0.212399541,0.614637468,0.604477612,0.485375887
485875.8867,5119745.25,0.393147503,0.387854483,9.196414495,0.264227642,0.260670295,0.653817798,0.648524778,0.485875887
486375.8867,5119745.25,0.345729227,0.34107194,9.367218747,0.250726322,0.247348811,0.593078038,0.588420751,0.486375887
486875.8867,5119745.25,0.334303171,0.329793341,9.284862799,0.262147221,0.258610792,0.592913964,0.588404133,0.486875887
487375.8867,5119745.25,0.365748709,0.365224864,9.307687139,0.253585772,0.253222572,0.618971281,0.618447436,0.487375887
487875.8867,5119745.25,0.384371396,0.382057896,9.386063409,0.235870819,0.234451132,0.618822528,0.616509028,0.487875887
488375.8867,5119745.25,0.378722174,0.376004592,9.399081785,0.276091356,0.274110218,0.652832392,0.650114811,0.488375887
488875.8867,5119745.25,0.34962406,0.346319106,9.377451626,0.373337189,0.369808078,0.719432138,0.716127184,0.488875887
489375.8867,5119745.25,0.337946943,0.335912869,9.298942106,0.430795848,0.428202923,0.766149867,0.764115792,0.489375887
489875.8867,5119745.25,0.414746544,0.413318025,8.884913538,0.386232719,0.384902411,0.799648955,0.798220436,0.489875887
490375.8867,5119745.25,0.468317972,0.465769121,8.402698837,0.366647465,0.364651962,0.832969935,0.830421083,0.490375887
490875.8867,5119745.25,0.510310775,0.503582688,8.683176922,0.276793494,0.273144167,0.783454943,0.776726856,0.490875887
491375.8867,5119745.25,0.501738123,0.497129736,9.028294844,0.221900348,0.219862227,0.72160035,0.716991963,0.491375887
491875.8867,5119745.25,0.5094451,0.494414208,9.116376973,0.190672963,0.185047264,0.694492365,0.679461472,0.491875887
492375.8867,5119745.25,0.537982196,0.519633133,9.118226047,0.156083086,0.15075953,0.688741726,0.670392663,0.492375887
492875.8867,5119745.25,0.467261905,0.450631458,9.017092814,0.255357143,0.246268657,0.713530561,0.696900115,0.492875887
493375.8867,5119745.25,0.378085491,0.359782297,9.313088504,0.354605659,0.337439129,0.71552462,0.697221427,0.493375887
493875.8867,5119745.25,0.278237729,0.269704786,9.340270154,0.494086339,0.478933792,0.757171521,0.748638578,0.493875887
494375.8867,5119745.25,0.216448931,0.20924225,9.009585152,0.640736342,0.619402985,0.835851916,0.828645235,0.494375887
494875.8867,5119745.25,0.308003467,0.305356631,8.271976438,0.633342964,0.627900315,0.935903782,0.933256946,0.494875887
495375.8867,5119745.25,0.344142565,0.337632559,8.313835535,0.603856266,0.592433362,0.936575927,0.930065921,0.495375887
495875.8867,5119745.25,0.313779407,0.294776119,8.581727233,0.58111824,0.545924225,0.859703632,0.840700344,0.495875887
496375.8867,5119745.25,0.239406124,0.221712976,8.688615749,0.61088772,0.565740476,0.8051466,0.787453452,0.496375887
496875.8867,5119745.25,0.181847236,0.163083978,8.830768529,0.666027485,0.597305818,0.779153054,0.760389797,0.496875887
497375.8867,5119745.25,0.226341463,0.199770379,8.580546319,0.608130081,0.53673938,0.763080843,0.736509759,0.497375887
497875.8867,5119745.25,0.237872198,0.203666571,8.95276213,0.55971897,0.479232312,0.71710451,0.682898883,0.497875887
498375.8867,5119745.25,0.195481,0.163657208,9.227613274,0.562136255,0.470621955,0.666102954,0.634279163,0.498375887
498875.8867,5119745.25,0.203846154,0.182548794,9.110462579,0.495512821,0.443742824,0.647588978,0.626291619,0.498875887
499375.8867,5119745.25,0.198677487,0.189344027,8.966358339,0.512173129,0.488112289,0.686789776,0.677456316,0.499375887
499875.8867,5119745.25,0.183613322,0.178561192,8.824334501,0.566165635,0.550587561,0.734200882,0.729148753,0.499875887
500375.8867,5119745.25,0.237444279,0.229334099,9.193945309,0.510846954,0.493398393,0.730842672,0.722732491,0.500375887
500875.8867,5119745.25,0.375919929,0.365797766,9.253280556,0.417427142,0.406187339,0.782107268,0.771985105,0.500875887
501375.8867,5119745.25,0.485383678,0.456864431,9.122277282,0.292326431,0.275150473,0.760534151,0.732014904,0.501375887
501875.8867,5119745.25,0.451184834,0.409873708,9.037267978,0.288467615,0.262055109,0.713239943,0.671928817,0.501875887
502375.8867,5119745.25,0.432137285,0.39673446,9.186364758,0.303900156,0.279003151,0.711140436,0.675737611,0.502375887
502875.8867,5119745.25,0.428527132,0.396102035,9.280472011,0.309147287,0.285755231,0.714282363,0.681857266,0.502875887
503375.8867,5119745.25,0.46393877,0.452353617,9.280941684,0.323815131,0.315729047,0.779667817,0.768082664,0.503375887
503875.8867,5119745.25,0.530075188,0.525064451,9.106776643,0.282822441,0.280148954,0.810224142,0.805213406,0.503875887
504375.8867,5119745.25,0.541884817,0.533963887,9.363227619,0.228621291,0.22527945,0.767164266,0.759243336,0.504375887
504875.8867,5119745.25,0.487434249,0.478760046,9.392934561,0.177673875,0.174512055,0.661946304,0.653272101,0.504875887
505375.8867,5119745.25,0.379872019,0.374104841,9.406881064,0.196044212,0.193067889,0.572939907,0.56717273,0.505375887
505875.8867,5119745.25,0.371944121,0.366294067,9.486973408,0.167927823,0.165376899,0.53732102,0.531670966,0.505875887
506375.8867,5119745.25,0.264893002,0.262916188,9.603559944,0.14719491,0.146096441,0.410989443,0.409012629,0.506375887
506875.8867,5119745.25,0.234208249,0.232598109,9.624835367,0.092587251,0.09195073,0.32615898,0.32454884,0.506875887
507375.8867,5119745.25,0.277276695,0.273144167,9.615425495,0.041024149,0.040412726,0.317689421,0.313556893,0.507375887
507875.8867,5119745.25,0.307557118,0.301377727,9.623890252,0.02665495,0.026119403,0.333676521,0.32749713,0.507875887
508375.8867,5119745.25,0.310466139,0.303351475,9.622391453,0.020228672,0.01976511,0.330231249,0.323116586,0.508375887
508875.8867,5119745.25,0.260072159,0.247922041,9.627656088,0.007817198,0.007451992,0.267524151,0.255374033,0.508875887
509375.8867,5119745.25,0.13816008,0.119402985,9.60419358,0.013284623,0.011481056,0.149641136,0.130884041,0.509375887
509875.8867,5119745.25,0.076632302,0.063878545,9.637723197,0.030927835,0.025780579,0.102412881,0.089659123,0.509875887
510375.8867,5119745.25,0.091580007,0.078245916,9.631753206,0.065414291,0.05588994,0.147469947,0.134135856,0.510375887
510875.8867,5119745.25,0.152616735,0.13978186,9.610775415,0.085553118,0.078358209,0.230974944,0.218140069,0.510875887
484375.8867,5120245.25,0.435223313,0.393809114,9.313020709,0.292682927,0.26483233,0.700055643,0.658641445,0.484375887
484875.8867,5120245.25,0.41521599,0.369160218,9.414596107,0.247904578,0.220406993,0.635622983,0.589567211,0.484875887
485375.8867,5120245.25,0.372206918,0.349224584,9.453522912,0.228956229,0.21481907,0.587025987,0.564043653,0.485375887
485875.8867,5120245.25,0.386503067,0.379191745,9.386353303,0.245690914,0.241043279,0.627546346,0.620235024,0.485875887
486375.8867,5120245.25,0.372167345,0.367153912,9.242117796,0.27454968,0.270851247,0.643018591,0.638005159,0.486375887
486875.8867,5120245.25,0.390101892,0.384836301,9.054875431,0.24628821,0.242963814,0.633065706,0.627800115,0.486875887
487375.8867,5120245.25,0.435044451,0.43479507,9.234535607,0.261256094,0.261106334,0.696150785,0.695901404,0.487375887
487875.8867,5120245.25,0.482269504,0.467755804,9.28852297,0.283392435,0.274863858,0.757133361,0.742619662,0.487875887
488375.8867,5120245.25,0.428255373,0.38914417,9.222106575,0.370417193,0.336588168,0.764843541,0.725732338,0.488375887
488875.8867,5120245.25,0.334649556,0.291487532,8.459289131,0.528134255,0.460017197,0.794666753,0.751504729,0.488875887
489375.8867,5120245.25,0.303645008,0.274577243,8.983704747,0.538193344,0.486672399,0.790317407,0.761249642,0.489375887
489875.8867,5120245.25,0.330886671,0.323664561,9.021667005,0.495302408,0.484491671,0.815378342,0.808156232,0.489875887
490375.8867,5120245.25,0.374319289,0.374319289,8.654656158,0.445399828,0.445399828,0.819719117,0.819719117,0.490375887
490875.8867,5120245.25,0.455717971,0.455717971,8.677734864,0.331040413,0.331040413,0.786758383,0.786758383,0.490875887
491375.8867,5120245.25,0.492334394,0.48879954,9.043367077,0.237778421,0.236071223,0.728405617,0.724870764,0.491375887
491875.8867,5120245.25,0.50202781,0.496703927,9.159969044,0.18829664,0.186299799,0.688327609,0.683003726,0.491875887
492375.8867,5120245.25,0.474091721,0.456291201,9.141585706,0.178082192,0.171395815,0.645487537,0.627687016,0.492375887
492875.8867,5120245.25,0.429086538,0.410109133,9.283424371,0.22265625,0.212808731,0.641895269,0.622917863,0.492875887
493375.8867,5120245.25,0.331531532,0.316423044,9.471038663,0.272372372,0.259959874,0.591491405,0.576382918,0.493375887
493875.8867,5120245.25,0.215481172,0.20664947,9.538380109,0.36909743,0.353969619,0.56945079,0.560619089,0.493875887
494375.8867,5120245.25,0.195658728,0.186387134,9.523082923,0.454024721,0.432510052,0.628168779,0.618897186,0.494375887
494875.8867,5120245.25,0.287915408,0.273144167,9.250263676,0.501812689,0.476067641,0.763983049,0.749211809,0.494875887
495375.8867,5120245.25,0.351041352,0.333333333,8.705951858,0.500150921,0.474921181,0.825962533,0.808254514,0.495375887
495875.8867,5120245.25,0.340314136,0.317346353,8.625640961,0.511549122,0.477024698,0.817338835,0.794371051,0.495875887
496375.8867,5120245.25,0.309546464,0.279736314,8.556451401,0.541706311,0.48953855,0.799085013,0.769274864,0.496375887
496875.8867,5120245.25,0.237088388,0.196044712,8.677355545,0.603812825,0.499283462,0.736371851,0.695328174,0.496875887
497375.8867,5120245.25,0.274480712,0.212521539,8.943633699,0.56268546,0.435669156,0.710149868,0.648190695,0.497375887
497875.8867,5120245.25,0.301290054,0.207509315,9.139207682,0.520183104,0.358268845,0.659558899,0.56577816,0.497875887
498375.8867,5120245.25,0.283805031,0.206936085,9.19142821,0.426886792,0.311263972,0.595069004,0.518200057,0.498375887
498875.8867,5120245.25,0.338033012,0.282309018,9.144499212,0.357634113,0.29867892,0.636711933,0.580987938,0.498875887
499375.8867,5120245.25,0.312262958,0.283175695,9.019895806,0.396333755,0.359415305,0.671678264,0.642591,0.499375887
499875.8867,5120245.25,0.237868413,0.229005446,8.905198252,0.495980947,0.477500717,0.71536913,0.706506162,0.499875887
500375.8867,5120245.25,0.320771513,0.310453762,9.056396335,0.445103858,0.430786904,0.751558417,0.741240666,0.500375887
500875.8867,5120245.25,0.339049338,0.323015191,9.153877107,0.46299639,0.441100602,0.78014994,0.764115792,0.500875887
501375.8867,5120245.25,0.416270784,0.401834336,8.744705251,0.421912114,0.407280023,0.823550807,0.809114359,0.501375887
501875.8867,5120245.25,0.408529048,0.379666858,8.790540188,0.383807169,0.356691557,0.765220605,0.736358415,0.501875887
502375.8867,5120245.25,0.37143793,0.325021496,9.110480556,0.384867344,0.336772714,0.708210644,0.66179421,0.502375887
502875.8867,5120245.25,0.346012679,0.297219834,9.320872863,0.345679012,0.296933219,0.642945898,0.594153052,0.502875887
503375.8867,5120245.25,0.395915679,0.345203906,9.409213483,0.310935441,0.271108558,0.667024237,0.616312464,0.503375887
503875.8867,5120245.25,0.406749556,0.393809114,9.54563792,0.212551806,0.205789625,0.61253918,0.599598739,0.503875887
504375.8867,5120245.25,0.457217695,0.450272284,9.469285839,0.198777648,0.195758097,0.652975792,0.646030381,0.504375887
504875.8867,5120245.25,0.423224285,0.412406663,9.470060315,0.16091954,0.156806433,0.580030718,0.569213096,0.504875887
505375.8867,5120245.25,0.370381232,0.361994841,9.438831176,0.12228739,0.119518487,0.489899718,0.481513328,0.505375887
505875.8867,5120245.25,0.347482436,0.340212095,9.467272148,0.118559719,0.116079106,0.463561541,0.456291201,0.505875887
506375.8867,5120245.25,0.284799068,0.280873061,9.569090385,0.096680256,0.095347501,0.38014657,0.376220563,0.506375887
506875.8867,5120245.25,0.309503302,0.308971052,9.617736483,0.046511628,0.046431642,0.355934944,0.355402694,0.506875887
507375.8867,5120245.25,0.298847262,0.297219834,9.619849983,0.017867435,0.017770135,0.316617397,0.314989968,0.507375887
507875.8867,5120245.25,0.338615023,0.331418725,9.59068885,0.012617371,0.012349225,0.350964248,0.343767949,0.507875887
508375.8867,5120245.25,0.336363636,0.328747492,9.617757823,0.005278592,0.005159071,0.341522708,0.333906563,0.508375887
508875.8867,5120245.25,0.259974668,0.235310977,9.603065968,0.016466118,0.014903984,0.274878651,0.250214961,0.508875887
509375.8867,5120245.25,0.208347245,0.179207352,9.555943139,0.014023372,0.012062033,0.220409279,0.191269385,0.509375887
509875.8867,5120245.25,0.198147536,0.17168243,9.597648957,0.056566325,0.049011178,0.247158714,0.220693608,0.509875887
510375.8867,5120245.25,0.17580965,0.15247922,9.564985686,0.087904825,0.07623961,0.25204926,0.228718831,0.510375887
510875.8867,5120245.25,0.1848195,0.17202757,9.516635692,0.169392163,0.157668007,0.342487507,0.329695577,0.510875887
511375.8867,5120245.25,0.253043478,0.250214961,9.457840949,0.217971014,0.215534537,0.468578015,0.465749498,0.511375887
484875.8867,5120745.25,0.30845225,0.241339823,9.47210684,0.271130626,0.212138563,0.520590813,0.453478385,0.484875887
485375.8867,5120745.25,0.301893287,0.251361422,9.519256251,0.195524957,0.162797363,0.464690651,0.414158785,0.485375887
485875.8867,5120745.25,0.345193508,0.31672394,9.491076151,0.190699126,0.174971363,0.520164871,0.491695304,0.485875887
486375.8867,5120745.25,0.327611289,0.322359004,9.473555654,0.230142566,0.226452906,0.554064195,0.54881191,0.486375887
486875.8867,5120745.25,0.367951669,0.366580682,9.379094796,0.23273878,0.231871596,0.599823265,0.598452279,0.486875887
487375.8867,5120745.25,0.407311457,0.405211913,9.376335201,0.231145653,0.229954181,0.637265638,0.635166094,0.487375887
487875.8867,5120745.25,0.407737181,0.380188949,9.353945658,0.247159963,0.230460922,0.638198103,0.610649871,0.487875887
488375.8867,5120745.25,0.316704956,0.276583548,9.368678444,0.34131933,0.298079679,0.614784635,0.574663227,0.488375887
488875.8867,5120745.25,0.225738397,0.183848797,9.335742848,0.47257384,0.384879725,0.610618122,0.568728522,0.488875887
489375.8867,5120745.25,0.14490566,0.109934154,9.217415702,0.543018868,0.411966791,0.556872451,0.521900945,0.489375887
489875.8867,5120745.25,0.180509413,0.140154772,9.213797695,0.57696567,0.447979364,0.628488777,0.588134136,0.489875887
490375.8867,5120745.25,0.239973484,0.207331042,9.314542506,0.485913159,0.419816724,0.659790208,0.627147766,0.490375887
490875.8867,5120745.25,0.350512357,0.332951618,9.032992169,0.380650995,0.361580303,0.71209266,0.694531921,0.490875887
491375.8867,5120745.25,0.445023148,0.440813987,9.007059607,0.2734375,0.270851247,0.715874395,0.711665234,0.491375887
491875.8867,5120745.25,0.491760624,0.487113402,9.073298123,0.179242556,0.177548683,0.669309307,0.664662085,0.491875887
492375.8867,5120745.25,0.488702202,0.482965932,9.087723808,0.161355736,0.159461781,0.648163982,0.642427713,0.492375887
492875.8867,5120745.25,0.3814373,0.375752365,9.437060886,0.194064591,0.191172256,0.572609556,0.56692462,0.492875887
493375.8867,5120745.25,0.278703153,0.268327606,9.571995009,0.173111243,0.166666667,0.44536982,0.434994273,0.493375887
493875.8867,5120745.25,0.178849611,0.170913255,9.6112846,0.187837028,0.179501861,0.358351471,0.350415116,0.493875887
494375.8867,5120745.25,0.199034982,0.18916595,9.593075708,0.227985525,0.216680997,0.415715979,0.405846948,0.494375887
494875.8867,5120745.25,0.325114155,0.305841924,9.479688481,0.280974125,0.264318442,0.589432597,0.570160367,0.494875887
495375.8867,5120745.25,0.400370714,0.37102777,9.026433472,0.335495829,0.310907529,0.711278243,0.681935299,0.495375887
495875.8867,5120745.25,0.408666667,0.351390083,8.544405135,0.368666667,0.316996274,0.725662941,0.668386357,0.495875887
496375.8867,5120745.25,0.365406644,0.274054983,8.542588309,0.389461627,0.29209622,0.657502864,0.566151203,0.496375887
496875.8867,5120745.25,0.316582915,0.198396794,8.647780762,0.44860667,0.281133696,0.597716611,0.47953049,0.496875887
497375.8867,5120745.25,0.312883436,0.160791058,8.806798074,0.462911322,0.237890513,0.550773949,0.398681571,0.497375887
497875.8867,5120745.25,0.393807713,0.207617411,9.084546475,0.363389462,0.191580756,0.585388469,0.399198167,0.497875887
499375.8867,5120745.25,0.402610114,0.353379152,8.985301594,0.34812398,0.305555556,0.70816567,0.658934708,0.499375887
499875.8867,5120745.25,0.349969752,0.331233896,8.912554219,0.450090744,0.425994847,0.775964599,0.757228743,0.499875887
500375.8867,5120745.25,0.383958524,0.360848381,8.351414576,0.493443123,0.463743193,0.847701717,0.824591574,0.500375887
500875.8867,5120745.25,0.366876972,0.333046964,8.542412854,0.474132492,0.430412371,0.797289343,0.763459336,0.500875887
501375.8867,5120745.25,0.369250158,0.335528199,8.386966206,0.482671708,0.438591469,0.807841626,0.774119668,0.501375887
501875.8867,5120745.25,0.360366252,0.315849814,8.399773467,0.490516678,0.429922614,0.790288866,0.745772428,0.501875887
502375.8867,5120745.25,0.288454707,0.232531501,9.082889704,0.44937833,0.362256586,0.650711293,0.594788087,0.502375887
502875.8867,5120745.25,0.272631947,0.22330375,9.39423828,0.405452639,0.332092757,0.604724704,0.555396507,0.502875887
503375.8867,5120745.25,0.316661034,0.268558326,9.454177061,0.324771882,0.275437088,0.592098122,0.543995414,0.503375887
503875.8867,5120745.25,0.310906298,0.289805269,9.52582935,0.302304147,0.281786942,0.59269324,0.571592211,0.503875887
504375.8867,5120745.25,0.288856729,0.285714286,9.54200889,0.282778582,0.279702262,0.568558991,0.565416547,0.504375887
504875.8867,5120745.25,0.331859711,0.322728576,9.503916447,0.22870616,0.222413299,0.55427301,0.545141874,0.504875887
505375.8867,5120745.25,0.349881797,0.33906071,9.334408386,0.185579196,0.179839633,0.52972143,0.518900344,0.505375887
505875.8867,5120745.25,0.380910426,0.371314057,9.339783996,0.14948605,0.145720011,0.526630437,0.517034068,0.505875887
