X,Y,Heavy,MPI,Light,Harvest
501875.8867,5112245.25,0.139807577,-0.673815263,0.437462417,0.557430998
502375.8867,5112245.25,0.129623968,0.184006162,0.396820544,0.501437202
502875.8867,5112245.25,0.150188917,0.457698938,0.263853904,0.390372351
503375.8867,5112245.25,0.126027397,0.668725886,0.137671233,0.241412013
503875.8867,5112245.25,0.106936416,0.598161019,0.116690751,0.199460048
504375.8867,5112245.25,0.069247159,0.645560444,0.173650568,0.209401931
504875.8867,5112245.25,0.035689536,0.603365278,0.191268191,0.194128112
505375.8867,5112245.25,0.045540201,0.728202513,0.156092965,0.187906285
505875.8867,5112245.25,0.046153846,0.75488488,0.106730769,0.141596666
506375.8867,5112245.25,0.045874587,0.765893362,0.040594059,0.081178835
506875.8867,5112245.25,0.005324459,0.79294864,0.003993344,0.00876187
507375.8867,5112245.25,0,0.806334818,0.003869719,0.003439381
507875.8867,5112245.25,0,0.810187913,0.011075949,0.010045924
508375.8867,5112245.25,0,0.807428905,0.009250399,0.008307075
479875.8867,5112745.25,0.272966647,0.073662474,0.343768286,0.609739361
480375.8867,5112745.25,0.281177156,0.341647665,0.281177156,0.557760704
480875.8867,5112745.25,0.278103044,0.514583057,0.214871194,0.488901436
481375.8867,5112745.25,0.268981754,0.585073289,0.145085344,0.410282986
481875.8867,5112745.25,0.350369276,0.548871363,0.138552437,0.484791747
482375.8867,5112745.25,0.419833729,0.541930293,0.107779097,0.52408416
482875.8867,5112745.25,0.480443486,0.298658031,0.085617493,0.560122477
483375.8867,5112745.25,0.386703794,0.23998958,0.084580578,0.456351257
483875.8867,5112745.25,0.304470399,0.021230489,0.085380588,0.365354948
485875.8867,5112745.25,0.252441773,0.114435766,0.191209617,0.398328847
486375.8867,5112745.25,0.237342793,0.21305096,0.189293776,0.405585842
486875.8867,5112745.25,0.247855664,0.27302458,0.197574682,0.439699432
487375.8867,5112745.25,0.220289855,0.480126832,0.152463768,0.371049385
487875.8867,5112745.25,0.223466981,0.580412067,0.090801887,0.311744425
488375.8867,5112745.25,0.20468029,0.616580771,0.019446276,0.221624575
488875.8867,5112745.25,0.230880754,0.592403835,0.009786154,0.238619361
489375.8867,5112745.25,0.241343127,0.646010944,0.012242043,0.251374655
489875.8867,5112745.25,0.206839855,0.70762375,0.034528116,0.236994939
490375.8867,5112745.25,0.154598228,0.648320587,0.06385579,0.214500779
490875.8867,5112745.25,0.082489577,0.748835812,0.122096486,0.200001758
491375.8867,5112745.25,0.015828678,0.730779538,0.191495965,0.193025691
491875.8867,5112745.25,0.050015533,0.679470174,0.262503883,0.292205272
492375.8867,5112745.25,0.062022609,0.550441509,0.341888176,0.382744879
492875.8867,5112745.25,0.058058663,0.276640871,0.349561536,0.390051771
493375.8867,5112745.25,0.035860058,0.58306923,0.325655977,0.356009098
493875.8867,5112745.25,0.012489108,0.638882732,0.33952948,0.347542132
494375.8867,5112745.25,0.014998558,0.516752413,0.433804442,0.446934227
494875.8867,5112745.25,0.017794632,-0.12538256,0.57176196,0.579560181
495375.8867,5112745.25,0.009431092,-0.065183202,0.52874962,0.507568094
495875.8867,5112745.25,0.008027169,0.384510348,0.355356592,0.33858432
496375.8867,5112745.25,0.004301075,0.525267204,0.261136713,0.24792389
496875.8867,5112745.25,0.054308252,0.625017548,0.291262136,0.329458725
497375.8867,5112745.25,0.104588796,0.454467236,0.373659118,0.464726648
497875.8867,5112745.25,0.114424833,-0.158733115,0.394400487,0.485877971
498375.8867,5112745.25,0.157588739,0.039775002,0.335067319,0.471432247
498875.8867,5112745.25,0.125752508,0.17489798,0.353511706,0.42931368
499375.8867,5112745.25,0.103058995,0.317172193,0.321558631,0.356140107
500875.8867,5112745.25,0.092008914,0.608117507,0.268704234,0.333912038
501375.8867,5112745.25,0.102602011,0.35107241,0.359254879,0.450839328
501875.8867,5112745.25,0.134795322,-0.338137292,0.433333333,0.560412783
502375.8867,5112745.25,0.108247423,0.062310321,0.406306853,0.492311624
502875.8867,5112745.25,0.094888277,0.488775735,0.286195286,0.362873373
503375.8867,5112745.25,0.103128991,0.613223669,0.212643678,0.294398376
503875.8867,5112745.25,0.078040541,0.655991439,0.167905405,0.220488233
504375.8867,5112745.25,0.061210454,0.619321029,0.234181568,0.256395321
504875.8867,5112745.25,0.061914324,0.025710458,0.297858099,0.317514554
505375.8867,5112745.25,0.05140799,0.62178036,0.25540275,0.274967749
505875.8867,5112745.25,0.049741602,0.604213504,0.156976744,0.189036529
506375.8867,5112745.25,0.048468529,0.758578377,0.036687984,0.079772377
506875.8867,5112745.25,0.013411279,0.781254812,0.004126547,0.01685066
507375.8867,5112745.25,0,0.647751199,0.005271829,0.004585841
507875.8867,5112745.25,0,0.813199866,0.009419152,0.008615738
508375.8867,5112745.25,0.002935421,0.798498808,0.009458578,0.011247258
508875.8867,5112745.25,0.005035247,0.789950166,0.00973481,0.013347084
479875.8867,5113245.25,0.285589773,-0.498921749,0.368390471,0.648705466
480375.8867,5113245.25,0.28948131,-0.01589107,0.343958273,0.629303812
480875.8867,5113245.25,0.236533958,0.21593732,0.356557377,0.58563112
481375.8867,5113245.25,0.218649518,0.412376085,0.319789535,0.531937032
481875.8867,5113245.25,0.327519953,0.235478717,0.226426249,0.546815687
482375.8867,5113245.25,0.363393652,0.269014777,0.174428953,0.531923316
482875.8867,5113245.25,0.346832136,0.429925424,0.13455258,0.464816099
483375.8867,5113245.25,0.248870482,0.298448107,0.140813253,0.355941767
484375.8867,5113245.25,0.286233347,0.286422105,0.133225676,0.380735065
484875.8867,5113245.25,0.267527032,0.470365922,0.200906871,0.432428263
485375.8867,5113245.25,0.284822602,0.30470994,0.23455979,0.489465766
485875.8867,5113245.25,0.208412397,0.279936431,0.270398482,0.453257758
486375.8867,5113245.25,0.174303684,0.269325703,0.280023959,0.441981897
486875.8867,5113245.25,0.162898551,0.662645801,0.214492754,0.374993707
487375.8867,5113245.25,0.10872093,0.726911662,0.174418605,0.280542236
487875.8867,5113245.25,0.173166473,0.708521483,0.123399302,0.294552101
488375.8867,5113245.25,0.233284242,0.721441256,0.025920471,0.258506368
488875.8867,5113245.25,0.26208574,0.694233955,0.010641532,0.27210865
489375.8867,5113245.25,0.239393939,0.723191608,0.010909091,0.249700266
489875.8867,5113245.25,0.238626357,0.743860701,0.012327561,0.250664191
490375.8867,5113245.25,0.224597365,0.464772487,0.039238653,0.26297079
490875.8867,5113245.25,0.172383205,0.446081234,0.1132466,0.282031072
491375.8867,5113245.25,0.126642772,0.515145656,0.195639188,0.314375647
491875.8867,5113245.25,0.044410876,0.644389296,0.29244713,0.321615916
492375.8867,5113245.25,0.02774427,0.508456439,0.39384801,0.401634909
492875.8867,5113245.25,0.016494845,0.64708522,0.358468336,0.365305393
493375.8867,5113245.25,0,0.662520661,0.280200354,0.27233677
493875.8867,5113245.25,0.005273953,0.711771806,0.278054498,0.276960182
494375.8867,5113245.25,0.022028986,0.579038023,0.383768116,0.401507346
494875.8867,5113245.25,0.027385414,0.151055668,0.551455751,0.57520901
495375.8867,5113245.25,0.019461078,-0.205337166,0.571556886,0.565982693
495875.8867,5113245.25,0.019207317,0.062731033,0.486585366,0.476644978
496375.8867,5113245.25,0.015394089,0.312072606,0.387623153,0.375932462
496875.8867,5113245.25,0.020320197,0.426122486,0.386699507,0.379896492
497375.8867,5113245.25,0.062865948,0.517732799,0.38798151,0.423714328
497875.8867,5113245.25,0.119802895,0.375950757,0.341546043,0.437385942
498375.8867,5113245.25,0.174917492,0.422766452,0.280528053,0.442595705
498875.8867,5113245.25,0.164383562,0.54101616,0.24501868,0.389949626
499375.8867,5113245.25,0.125337838,0.637172082,0.176351351,0.274822374
499875.8867,5113245.25,0.06265228,0.673675098,0.20744866,0.233279248
500375.8867,5113245.25,0.026823683,0.710503364,0.195943736,0.198506114
500875.8867,5113245.25,0.085714286,0.690406785,0.2,0.274144984
501375.8867,5113245.25,0.121511628,0.564696197,0.270639535,0.388044694
501875.8867,5113245.25,0.141727672,0.256487972,0.381844802,0.515473731
502375.8867,5113245.25,0.112903226,0.069401265,0.394704808,0.484323615
502875.8867,5113245.25,0.033507532,0.356743334,0.355979096,0.365027715
503375.8867,5113245.25,0.023518344,0.583043955,0.302602697,0.300101893
503875.8867,5113245.25,0.031914894,0.685442796,0.216634429,0.224354756
504375.8867,5113245.25,0.079359895,0.359963114,0.234160679,0.284627574
504875.8867,5113245.25,0.091580977,0.421499727,0.266709512,0.32947149
505375.8867,5113245.25,0.110421836,0.395476325,0.228598015,0.321475674
505875.8867,5113245.25,0.050095117,0.668977609,0.148700063,0.184363654
506375.8867,5113245.25,0.03513862,0.779902541,0.051257253,0.080710417
506875.8867,5113245.25,0.001291572,0.80372553,0.008072328,0.008450794
507375.8867,5113245.25,0,0.815406192,0,0
507875.8867,5113245.25,0,0.796832534,0.008461297,0.007738607
508375.8867,5113245.25,0.003868472,0.802814603,0.009348807,0.012173168
508875.8867,5113245.25,0.007751938,0.787127368,0.009774183,0.016054257
479875.8867,5113745.25,0.377816291,-0.708616953,0.331889081,0.706948345
480375.8867,5113745.25,0.365628604,-1.431132115,0.408304498,0.771475552
480875.8867,5113745.25,0.317664234,-1.145882716,0.438832117,0.749064922
481375.8867,5113745.25,0.262594094,-0.352736049,0.390272148,0.648729872
481875.8867,5113745.25,0.307848837,-0.440192693,0.296511628,0.600196215
482375.8867,5113745.25,0.30196584,0.215726908,0.213664196,0.492264347
482875.8867,5113745.25,0.231051345,0.279688708,0.176446618,0.355084573
483375.8867,5113745.25,0.136170213,0.173477603,0.144680851,0.223874426
483875.8867,5113745.25,0.192554557,0.224001885,0.084296106,0.249098759
484375.8867,5113745.25,0.252608852,0.532404982,0.130262684,0.356304068
484875.8867,5113745.25,0.305588942,0.335811861,0.183894231,0.480997369
485375.8867,5113745.25,0.2552822,0.316018928,0.235311143,0.488634668
485875.8867,5113745.25,0.170132871,0.481993906,0.298671288,0.466323075
486375.8867,5113745.25,0.101734104,0.620360316,0.34017341,0.439080048
486875.8867,5113745.25,0.063145809,0.69622673,0.285878301,0.34902411
487375.8867,5113745.25,0.079485681,0.707843125,0.240210403,0.314948299
487875.8867,5113745.25,0.173003242,0.69545263,0.12231064,0.291948498
488375.8867,5113745.25,0.260065613,0.703692793,0.020280346,0.279583409
488875.8867,5113745.25,0.356845238,0.612990061,0.008928571,0.365438764
489375.8867,5113745.25,0.362225476,0.602315645,0.00761347,0.369677468
489875.8867,5113745.25,0.38748914,0.470986411,0.015059369,0.402414513
490375.8867,5113745.25,0.336725792,0.207234874,0.031404478,0.367662487
490875.8867,5113745.25,0.267164608,0.023856534,0.097098535,0.364040504
491375.8867,5113745.25,0.183515221,0.367634006,0.164560597,0.347981352
491875.8867,5113745.25,0.137712475,0.444597723,0.254969749,0.391221498
492375.8867,5113745.25,0.114401858,0.507815928,0.303135889,0.413627998
492875.8867,5113745.25,0.062297972,0.665647752,0.248898031,0.305409339
493375.8867,5113745.25,0.044346549,0.701088056,0.207048458,0.246294415
493875.8867,5113745.25,0.041048035,0.730520778,0.229694323,0.26718733
494375.8867,5113745.25,0.03819242,0.642964669,0.358892128,0.391521926
494875.8867,5113745.25,0.062373664,0.48768665,0.5157378,0.573974925
495375.8867,5113745.25,0.07050907,-0.073129788,0.491515506,0.552022397
495875.8867,5113745.25,0.066504707,-0.159479921,0.505617978,0.544403674
496375.8867,5113745.25,0.025832555,0.082787007,0.394646748,0.389052263
496875.8867,5113745.25,0.020453115,0.197944056,0.360604154,0.348913992
497375.8867,5113745.25,0.030360531,0.564322907,0.35199241,0.349820922
497875.8867,5113745.25,0.112707535,0.483607241,0.263409962,0.349029506
498375.8867,5113745.25,0.215974441,0.504724051,0.177635783,0.375332423
498875.8867,5113745.25,0.263992817,0.610101109,0.140975756,0.399182254
499375.8867,5113745.25,0.244622885,0.493442256,0.189848007,0.434253363
499875.8867,5113745.25,0.123414072,0.659506482,0.239042676,0.361017969
500375.8867,5113745.25,0.048951049,0.735076944,0.219405594,0.265081933
500875.8867,5113745.25,0.097098535,0.76027774,0.134444125,0.231157544
501375.8867,5113745.25,0.109596985,0.673515296,0.213395187,0.320545681
501875.8867,5113745.25,0.122359155,0.519391574,0.325117371,0.440384413
502375.8867,5113745.25,0.082679541,0.106056953,0.436934218,0.497460406
502875.8867,5113745.25,0.031885818,0.057045875,0.458244762,0.464387968
503375.8867,5113745.25,0.02032767,0.515138492,0.339805825,0.341797245
503875.8867,5113745.25,0.046167505,0.685317091,0.232909145,0.271604343
504375.8867,5113745.25,0.073639916,0.715400364,0.167418094,0.233284513
504875.8867,5113745.25,0.072356763,0.644482793,0.199940933,0.26667364
505375.8867,5113745.25,0.071471114,0.704695121,0.163490173,0.228732643
505875.8867,5113745.25,0.030985915,0.76527925,0.109233177,0.131014577
506375.8867,5113745.25,0,0.804732999,0.039234149,0.035878301
506875.8867,5113745.25,0,0.808017377,0.007532957,0.006874821
507375.8867,5113745.25,0,0.829322295,0,0
507875.8867,5113745.25,0,0.830387816,0,0
508375.8867,5113745.25,0.00405954,0.790165758,0,0.00405954
508875.8867,5113745.25,0.009376274,0.723710376,0,0.009376274
509375.8867,5113745.25,0.012004175,0.627191825,0,0.012004175
479875.8867,5114245.25,0.367983368,-0.135853602,0.255717256,0.614758948
480375.8867,5114245.25,0.352246544,-0.826169244,0.400057604,0.750354884
480875.8867,5114245.25,0.391919192,-2.463878724,0.398845599,0.788817526
481375.8867,5114245.25,0.355588235,-0.122195339,0.339411765,0.686342033
481875.8867,5114245.25,0.297579018,-0.027650936,0.295225286,0.549227055
482375.8867,5114245.25,0.277103391,0.049273742,0.219757221,0.427878807
482875.8867,5114245.25,0.243100411,-0.006651244,0.165002936,0.323639247
484375.8867,5114245.25,0.236208812,0.603911021,0.064790818,0.28636645
484875.8867,5114245.25,0.242571255,0.481515701,0.14827168,0.382726027
485375.8867,5114245.25,0.197219809,0.200214039,0.256878077,0.451958465
485875.8867,5114245.25,0.14017341,0.375072181,0.324277457,0.461755526
486375.8867,5114245.25,0.094508671,0.654725821,0.285260116,0.37739775
486875.8867,5114245.25,0.085218924,0.69537758,0.23302968,0.312961601
487375.8867,5114245.25,0.157942238,0.684921623,0.173886883,0.323605752
487875.8867,5114245.25,0.276813391,0.645030769,0.074705518,0.345887625
488375.8867,5114245.25,0.374349556,0.592529242,0.014692378,0.388134737
488875.8867,5114245.25,0.478723404,0.158255526,0.006501182,0.485028936
489375.8867,5114245.25,0.461447563,0.358621973,0.006499261,0.467753094
489875.8867,5114245.25,0.452886629,0.486456227,0.006580915,0.459204837
490375.8867,5114245.25,0.424432497,0.214497824,0.007168459,0.431311259
490875.8867,5114245.25,0.354685647,-0.205942575,0.042111507,0.395384987
491375.8867,5114245.25,0.287082729,0.096036836,0.097532656,0.383578995
491875.8867,5114245.25,0.189452565,0.372575905,0.134995701,0.324448266
492375.8867,5114245.25,0.136376687,0.717649715,0.15015791,0.286276371
492875.8867,5114245.25,0.116690856,0.737844062,0.133817126,0.249086032
493375.8867,5114245.25,0.0723589,0.71512495,0.138929088,0.209934137
493875.8867,5114245.25,0.046997389,0.736960892,0.210908036,0.255366549
494375.8867,5114245.25,0.095806639,0.628629302,0.305765871,0.397357472
494875.8867,5114245.25,0.115451389,0.424028147,0.422743056,0.534196015
495375.8867,5114245.25,0.139097744,0.46223993,0.400231348,0.535773009
495875.8867,5114245.25,0.112212183,0.40919054,0.397843194,0.504228266
496375.8867,5114245.25,0.098625954,0.284568795,0.357557252,0.434252208
496875.8867,5114245.25,0.049421332,0.629896451,0.30184548,0.326004881
497375.8867,5114245.25,0.047481553,0.588281992,0.287776708,0.305092121
497875.8867,5114245.25,0.116233766,0.493664099,0.221428571,0.311705248
498375.8867,5114245.25,0.206364513,0.430762127,0.193506911,0.378906789
498875.8867,5114245.25,0.26677116,0.471641584,0.120062696,0.376765416
499375.8867,5114245.25,0.222819594,0.603158536,0.160692951,0.377018505
499875.8867,5114245.25,0.136142161,0.673178915,0.192032101,0.328174262
500375.8867,5114245.25,0.07466973,0.731821491,0.203905801,0.278575531
500875.8867,5114245.25,0.079724692,0.740740452,0.175222254,0.254846503
501375.8867,5114245.25,0.109791425,0.72839892,0.178736964,0.286632927
501875.8867,5114245.25,0.109716954,0.640093312,0.234315728,0.340331543
502375.8867,5114245.25,0.053396618,0.550909357,0.366953426,0.407939467
502875.8867,5114245.25,0.027291605,0.26650786,0.422723228,0.435718088
503375.8867,5114245.25,0.016764706,0.569906019,0.317352941,0.326644086
503875.8867,5114245.25,0.034777483,0.721892866,0.205717654,0.234834806
504375.8867,5114245.25,0.068661972,0.781234039,0.084213615,0.150920499
504875.8867,5114245.25,0.068679692,0.767920971,0.08821788,0.15426269
505375.8867,5114245.25,0.060775103,0.786908668,0.082501468,0.141313939
505875.8867,5114245.25,0.017621145,0.810381377,0.057562408,0.0737977
506375.8867,5114245.25,0,0.824456681,0.021668151,0.020964963
506875.8867,5114245.25,0,0.83468019,0.006423358,0.006305532
507375.8867,5114245.25,0,0.824272661,0,0
507875.8867,5114245.25,0,0.780803813,0,0
508375.8867,5114245.25,0.002194908,0.707017589,0,0.002194908
508875.8867,5114245.25,0.010791367,0.567057461,0,0.010791367
509375.8867,5114245.25,0.016511127,0.274453737,0,0.016511127
479875.8867,5114745.25,0.360962567,-0.073093243,0.207367796,0.560848019
480375.8867,5114745.25,0.366891694,-0.342713062,0.302318756,0.661767159
480875.8867,5114745.25,0.354542674,0.006750425,0.333435301,0.666953106
481375.8867,5114745.25,0.30907781,0.200451422,0.330691643,0.571964408
481875.8867,5114745.25,0.338912134,0.196724384,0.236634124,0.484632145
482375.8867,5114745.25,0.281914894,0.195482439,0.124335106,0.335511913
484375.8867,5114745.25,0.176022454,0.635642081,0.005613472,0.180031618
484875.8867,5114745.25,0.219237435,0.616651908,0.072501444,0.291095437
485375.8867,5114745.25,0.223121387,0.301531527,0.175433526,0.397096738
485875.8867,5114745.25,0.192474674,0.153994942,0.252387844,0.442188306
486375.8867,5114745.25,0.138030609,0.598569878,0.279526422,0.415156289
486875.8867,5114745.25,0.147289157,0.662477946,0.203614458,0.341040948
487375.8867,5114745.25,0.231116461,0.67949807,0.097201324,0.323613597
487875.8867,5114745.25,0.385379061,0.585991837,0.037906137,0.421451206
488375.8867,5114745.25,0.475046211,0.30105493,0.008934073,0.483358048
488875.8867,5114745.25,0.56,-0.168628971,0.004705882,0.564581901
489375.8867,5114745.25,0.572415865,-0.642131976,0.010817308,0.582722192
489875.8867,5114745.25,0.546323969,0.007393369,0.010161387,0.556068882
490375.8867,5114745.25,0.493545482,-0.122685407,0.004803362,0.498127383
490875.8867,5114745.25,0.41872366,0.113037159,0.004816376,0.42330425
491375.8867,5114745.25,0.333529585,0.433743084,0.008536944,0.341841422
491875.8867,5114745.25,0.232497083,0.542241089,0.03588098,0.267720451
492375.8867,5114745.25,0.15091638,0.776696289,0.039232532,0.19013768
492875.8867,5114745.25,0.136428776,0.784260345,0.03725996,0.173688736
493375.8867,5114745.25,0.086441168,0.740473533,0.075166233,0.160897067
493875.8867,5114745.25,0.057410662,0.747932331,0.15582894,0.209715271
494375.8867,5114745.25,0.111735146,0.675839197,0.227904227,0.33271537
494875.8867,5114745.25,0.13788013,0.332514384,0.291408326,0.420526178
495375.8867,5114745.25,0.160250671,0.455082243,0.278125933,0.427070024
495875.8867,5114745.25,0.160497483,0.567685905,0.266212615,0.418164436
496375.8867,5114745.25,0.122371495,0.662796044,0.268691589,0.385830831
496875.8867,5114745.25,0.088516746,0.63795879,0.29784689,0.373658458
497375.8867,5114745.25,0.043450882,0.539972532,0.316120907,0.331212418
497875.8867,5114745.25,0.090009575,0.390955882,0.312799234,0.370651042
498375.8867,5114745.25,0.161300606,-0.176362624,0.298693019,0.429551393
498875.8867,5114745.25,0.223245475,0.202281235,0.230549381,0.43132802
499375.8867,5114745.25,0.196194635,0.430673898,0.193699314,0.374029687
499875.8867,5114745.25,0.118473282,0.657937734,0.160610687,0.269060171
500375.8867,5114745.25,0.082720047,0.737997928,0.170738887,0.248956791
500875.8867,5114745.25,0.081328751,0.759484911,0.140034364,0.221363116
501375.8867,5114745.25,0.1285428,0.746736588,0.130833095,0.259375895
501875.8867,5114745.25,0.109836536,0.68241767,0.207054775,0.316772621
502375.8867,5114745.25,0.067718795,0.62822635,0.296700143,0.363824179
502875.8867,5114745.25,0.027873563,0.501951856,0.391954023,0.418368839
503375.8867,5114745.25,0.018753606,0.622183055,0.331794576,0.348360944
503875.8867,5114745.25,0.017971014,0.752505505,0.20173913,0.217283729
504375.8867,5114745.25,0.027712952,0.816166368,0.037922987,0.064930244
504875.8867,5114745.25,0.045759254,0.81862449,0.016321772,0.061809698
505375.8867,5114745.25,0.025357039,0.821607438,0.024774118,0.04969839
505875.8867,5114745.25,0.000289436,0.833549807,0.018813314,0.018898081
506375.8867,5114745.25,0,0.83241421,0.0111339,0.010891373
506875.8867,5114745.25,0,0.809108429,0,0
507375.8867,5114745.25,0,0.756787891,0,0
507875.8867,5114745.25,0,0.654963812,0,0
508375.8867,5114745.25,0,0.422405249,0,0
480375.8867,5115245.25,0.388535032,0.166785239,0.189406638,0.55047255
480875.8867,5115245.25,0.361693548,0.173030232,0.225403226,0.52214131
481375.8867,5115245.25,0.318300996,0.160865735,0.237545884,0.448063242
483875.8867,5115245.25,0.091282895,0.397846514,0,0.091282895
484375.8867,5115245.25,0.121155638,0.627853369,0,0.121155638
484875.8867,5115245.25,0.210186757,0.603111705,0.066213922,0.266076697
485375.8867,5115245.25,0.193470375,0.411553736,0.139056832,0.325502522
485875.8867,5115245.25,0.193262411,0.36893717,0.192671395,0.380028381
486375.8867,5115245.25,0.204291593,0.635915437,0.194297472,0.393744158
486875.8867,5115245.25,0.174496644,0.672806415,0.148871263,0.314565531
487375.8867,5115245.25,0.213414634,0.712044589,0.043292683,0.254090658
487875.8867,5115245.25,0.286241921,0.681282792,0.017236073,0.302292365
488375.8867,5115245.25,0.420408163,0.4689785,0.020408163,0.43906488
488875.8867,5115245.25,0.52042007,0.19747914,0.057759627,0.577137343
489375.8867,5115245.25,0.564921621,-0.483824739,0.077491866,0.640014771
489875.8867,5115245.25,0.579484103,-0.754733021,0.065386923,0.64205586
490375.8867,5115245.25,0.536445783,-1.027113527,0.042771084,0.577121807
490875.8867,5115245.25,0.445823245,-0.020374628,0.011803874,0.457001233
491375.8867,5115245.25,0.36536745,0.42664053,0,0.36536745
491875.8867,5115245.25,0.281850962,0.529383463,0.001502404,0.283283216
492375.8867,5115245.25,0.233505625,0.633587068,0.001520219,0.2349387
492875.8867,5115245.25,0.132909476,0.739345795,0.002119285,0.134918661
493375.8867,5115245.25,0.111983711,0.78011566,0.037812682,0.149222325
493875.8867,5115245.25,0.066232998,0.711501214,0.192193968,0.252532798
494375.8867,5115245.25,0.075142771,0.471443471,0.293357379,0.355280544
494875.8867,5115245.25,0.099785736,0.176960066,0.274257729,0.356445719
495375.8867,5115245.25,0.165668065,0.316310774,0.260635111,0.415023181
495875.8867,5115245.25,0.1942273,0.489586636,0.227901383,0.411793316
496375.8867,5115245.25,0.172049325,0.580544768,0.242806812,0.408944197
496875.8867,5115245.25,0.142360104,0.522821327,0.282690635,0.421809803
497375.8867,5115245.25,0.090855283,0.4316518,0.41728322,0.495562516
497875.8867,5115245.25,0.02514747,0.009206275,0.48680534,0.47430244
498375.8867,5115245.25,0.058524173,-0.067895832,0.453244275,0.466950656
498875.8867,5115245.25,0.102848101,0.095842305,0.396835443,0.462779215
499375.8867,5115245.25,0.125196109,0.253269667,0.311578287,0.409641827
499875.8867,5115245.25,0.105196451,0.483889752,0.248098859,0.329616056
500375.8867,5115245.25,0.103556815,0.614964166,0.211520302,0.29643856
500875.8867,5115245.25,0.130434783,0.633210909,0.157763975,0.275951826
501375.8867,5115245.25,0.200962696,0.609991022,0.126654633,0.321627643
501875.8867,5115245.25,0.227382388,0.58465519,0.14053076,0.361136694
502375.8867,5115245.25,0.182611312,0.546474435,0.191937425,0.365366969
502875.8867,5115245.25,0.101174345,0.559846225,0.277024992,0.364860215
503375.8867,5115245.25,0.0437142,0.675829946,0.250527585,0.282233143
503875.8867,5115245.25,0.025225225,0.736804072,0.148048048,0.166445506
504375.8867,5115245.25,0,0.819488737,0.036762526,0.035540269
504875.8867,5115245.25,0,0.835026502,0.00991832,0.009758898
505375.8867,5115245.25,0,0.835975736,0.009866512,0.00973933
505875.8867,5115245.25,0,0.822008739,0.00484115,0.004585841
506375.8867,5115245.25,0,0.774998236,0.005610098,0.004592423
506875.8867,5115245.25,0,0.70841562,0,0
507375.8867,5115245.25,0,0.556892391,0,0
509375.8867,5115245.25,0,0.651490364,0,0
509875.8867,5115245.25,0,0.696834597,0,0
480375.8867,5115745.25,0.356687898,0.338037973,0.107825296,0.424615671
480875.8867,5115745.25,0.318007663,0.226545392,0.146871009,0.384061655
484375.8867,5115745.25,0.082402235,0.479480854,0,0.082402235
484875.8867,5115745.25,0.161757605,0.564272388,0.067117335,0.201597101
485375.8867,5115745.25,0.15526007,0.510283557,0.143527571,0.260659266
485875.8867,5115745.25,0.147097625,0.553995189,0.161279683,0.287252397
486375.8867,5115745.25,0.174240144,0.698370811,0.130905808,0.298917702
486875.8867,5115745.25,0.205612999,0.671520435,0.077400295,0.280857111
487375.8867,5115745.25,0.217218137,0.6650168,0.017463235,0.233555197
487875.8867,5115745.25,0.205071315,0.715528552,0.015847861,0.219402069
488375.8867,5115745.25,0.284366153,0.626169876,0.046870085,0.327157652
488875.8867,5115745.25,0.381218905,0.474463511,0.100435323,0.473795575
489375.8867,5115745.25,0.443345324,-0.231115328,0.123800959,0.56171735
489875.8867,5115745.25,0.500149477,-0.433750974,0.100149477,0.596358552
490375.8867,5115745.25,0.478573569,-0.518015569,0.077914294,0.553093489
490875.8867,5115745.25,0.518792542,-0.620099606,0.063332347,0.580128168
491375.8867,5115745.25,0.434756464,0.013312817,0.041491281,0.474388859
491875.8867,5115745.25,0.356004902,0.306578095,0.00245098,0.358297823
492375.8867,5115745.25,0.345528455,0.50757144,0.001563477,0.346961531
492875.8867,5115745.25,0.203373647,0.622759165,0.005092298,0.207968708
493375.8867,5115745.25,0.097763578,0.741090813,0.069329073,0.15995905
493875.8867,5115745.25,0.072687906,0.713922188,0.169811321,0.230039583
494375.8867,5115745.25,0.058610272,0.498720687,0.314501511,0.357576383
494875.8867,5115745.25,0.097102343,-0.194212022,0.377928483,0.448492426
495375.8867,5115745.25,0.156097561,-0.103945243,0.314634146,0.451884319
495875.8867,5115745.25,0.212258454,0.030710357,0.301932367,0.499449723
496375.8867,5115745.25,0.212166172,0.096441428,0.280712166,0.483304034
496875.8867,5115745.25,0.175695042,0.210606656,0.341645171,0.517340212
497375.8867,5115745.25,0.11774842,0.123060718,0.44112579,0.55887421
497875.8867,5115745.25,0.053597019,-0.139536963,0.541415878,0.595012898
498375.8867,5115745.25,0.017920094,-0.016142241,0.607226792,0.610353456
498875.8867,5115745.25,0.022492401,-0.148913563,0.573860182,0.564709518
499375.8867,5115745.25,0.040637699,-0.07161041,0.446389497,0.449924028
499875.8867,5115745.25,0.054660348,0.231001178,0.391153239,0.409489812
500375.8867,5115745.25,0.129787908,0.281074504,0.332700222,0.431625932
500875.8867,5115745.25,0.189741976,0.252467496,0.281938326,0.446549084
501375.8867,5115745.25,0.2618092,0.207394908,0.22012967,0.46616575
501875.8867,5115745.25,0.244802979,0.272130749,0.164443065,0.397014351
502375.8867,5115745.25,0.197016781,0.327126343,0.227470479,0.406819016
502875.8867,5115745.25,0.152437131,0.361334813,0.286246507,0.416696231
503375.8867,5115745.25,0.072072072,0.486616131,0.253494874,0.306420148
503875.8867,5115745.25,0.038614772,0.584987103,0.163346614,0.191380607
